service_id,userid,status,call_category,request_timestamp,pick_timestamp,end_timestamp
708,52,END,example_customer_3,2024-04-18T15:40:18,2024-04-18T15:40:22,2024-04-18T15:55:07
709,52,END,example_customer_2,2024-04-18T15:40:18,2024-04-18T15:40:22,2024-04-18T15:55:07
710,243,END,example_customer_4,2024-04-18T15:40:14,2024-04-18T15:40:19,2024-04-18T15:53:20
711,244,END,example_customer_4,2024-04-18T15:40:00,2024-04-18T15:40:11,2024-04-18T15:54:35
712,234,END,example_customer_3,2024-04-18T15:39:30,2024-04-18T15:39:33,2024-04-18T15:40:56
713,190,END,example_customer_1,2024-04-18T15:39:11,2024-04-18T15:39:17,2024-04-18T15:39:48
714,245,END,example_customer_2,2024-04-18T15:38:26,2024-04-18T15:38:36,2024-04-18T15:40:39
715,246,END,example_customer_2,2024-04-18T15:37:08,2024-04-18T15:37:14,2024-04-18T15:43:06
716,246,END,example_customer_3,2024-04-18T15:37:08,2024-04-18T15:37:14,2024-04-18T15:43:06
717,246,END,example_customer_3,2024-04-18T15:37:08,2024-04-18T15:37:14,2024-04-18T15:43:06
718,246,END,example_customer_2,2024-04-18T15:37:08,2024-04-18T15:37:14,2024-04-18T15:43:06
719,90,END,example_customer_2,2024-04-18T15:36:07,2024-04-18T15:36:12,2024-04-18T15:40:55
720,247,END,example_customer_5,2024-04-18T15:35:06,2024-04-18T15:35:11,2024-04-18T15:36:33
721,107,END,example_customer_4,2024-04-18T15:34:57,2024-04-18T15:35:07,2024-04-18T16:05:10
722,248,END,example_customer_2,2024-04-18T15:32:46,2024-04-18T15:32:57,2024-04-18T15:33:45
724,249,END,example_customer_2,2024-04-18T15:31:09,2024-04-18T15:31:19,2024-04-18T15:32:47
725,250,END,example_customer_4,2024-04-18T15:30:14,2024-04-18T15:30:16,2024-04-18T15:36:13
726,12,END,example_customer_3,2024-04-18T15:29:47,2024-04-18T15:29:53,2024-04-18T15:33:24
727,251,END,example_customer_3,2024-04-18T15:28:37,2024-04-18T15:28:41,2024-04-18T15:42:41
728,251,END,example_customer_2,2024-04-18T15:28:37,2024-04-18T15:28:41,2024-04-18T15:42:41
729,251,END,example_customer_3,2024-04-18T15:28:37,2024-04-18T15:28:41,2024-04-18T15:42:41
730,251,END,example_customer_2,2024-04-18T15:28:37,2024-04-18T15:28:41,2024-04-18T15:42:41
731,250,END,example_customer_4,2024-04-18T15:28:33,2024-04-18T15:28:39,2024-04-18T15:29:56
732,134,END,example_customer_4,2024-04-18T15:28:05,2024-04-18T15:28:12,2024-04-18T15:46:59
733,152,END,example_customer_1,2024-04-18T15:27:20,2024-04-18T15:27:25,2024-04-18T15:28:46
734,234,END,example_customer_2,2024-04-18T15:26:57,2024-04-18T15:27:01,2024-04-18T15:28:51
735,252,END,example_customer_4,2024-04-18T15:26:39,2024-04-18T15:26:44,2024-04-18T15:40:50
736,7,END,example_customer_1,2024-04-18T15:25:34,2024-04-18T15:25:46,2024-04-18T15:31:23
737,3,END,example_customer_1,2024-04-18T15:24:44,2024-04-18T15:24:50,2024-04-18T17:01:24
738,253,END,example_customer_2,2024-04-18T15:24:14,2024-04-18T15:24:20,2024-04-18T15:24:45
739,248,END,example_customer_2,2024-04-18T15:23:22,2024-04-18T15:23:27,2024-04-18T15:23:55
740,77,END,example_customer_2,2024-04-18T15:22:32,2024-04-18T15:22:45,2024-04-18T15:24:28
741,254,END,example_customer_4,2024-04-18T15:21:59,2024-04-18T15:22:15,2024-04-18T15:23:48
742,255,END,example_customer_2,2024-04-18T15:21:23,2024-04-18T15:21:27,2024-04-18T15:22:51
743,256,END,example_customer_2,2024-04-18T15:20:10,2024-04-18T15:20:21,2024-04-18T15:21:37
744,12,END,example_customer_3,2024-04-18T15:20:01,2024-04-18T15:20:09,2024-04-18T15:25:47
745,257,END,example_customer_4,2024-04-18T15:19:41,2024-04-18T15:19:52,2024-04-18T15:22:29
746,258,END,example_customer_2,2024-04-18T15:18:26,2024-04-18T15:18:33,2024-04-18T15:20:16
747,259,END,example_customer_2,2024-04-18T15:18:12,2024-04-18T15:18:16,2024-04-18T15:26:28
748,259,END,example_customer_3,2024-04-18T15:18:12,2024-04-18T15:18:16,2024-04-18T15:26:28
749,259,END,example_customer_3,2024-04-18T15:18:12,2024-04-18T15:18:16,2024-04-18T15:26:28
750,259,END,example_customer_2,2024-04-18T15:18:12,2024-04-18T15:18:16,2024-04-18T15:26:28
751,260,END,example_customer_2,2024-04-18T15:17:01,2024-04-18T15:17:07,2024-04-18T15:19:20
752,261,END,example_customer_2,2024-04-18T15:16:47,2024-04-18T15:16:51,2024-04-18T15:22:49
753,261,END,example_customer_3,2024-04-18T15:16:47,2024-04-18T15:16:51,2024-04-18T15:22:49
754,261,END,example_customer_2,2024-04-18T15:16:47,2024-04-18T15:16:51,2024-04-18T15:22:49
755,261,END,example_customer_3,2024-04-18T15:16:47,2024-04-18T15:16:51,2024-04-18T15:22:49
756,112,END,example_customer_4,2024-04-18T15:16:32,2024-04-18T15:16:45,2024-04-18T15:26:23
757,262,END,example_customer_3,2024-04-18T15:16:05,2024-04-18T15:16:13,2024-04-18T15:18:09
758,263,END,example_customer_2,2024-04-18T15:16:02,2024-04-18T15:16:09,2024-04-18T15:28:37
759,263,END,example_customer_3,2024-04-18T15:16:02,2024-04-18T15:16:09,2024-04-18T15:28:37
760,263,END,example_customer_2,2024-04-18T15:16:02,2024-04-18T15:16:09,2024-04-18T15:28:37
761,263,END,example_customer_3,2024-04-18T15:16:02,2024-04-18T15:16:09,2024-04-18T15:28:37
762,264,END,example_customer_3,2024-04-18T15:15:50,2024-04-18T15:15:57,2024-04-18T15:18:29
763,67,END,example_customer_1,2024-04-18T15:14:48,2024-04-18T15:14:53,2024-04-18T15:44:00
764,152,END,example_customer_1,2024-04-18T15:14:16,2024-04-18T15:14:26,2024-04-18T15:19:02
765,226,END,example_customer_4,2024-04-18T15:13:50,2024-04-18T15:14:01,2024-04-18T15:15:12
766,265,END,example_customer_5,2024-04-18T15:13:11,2024-04-18T15:13:19,2024-04-18T15:15:16
767,266,END,example_customer_3,2024-04-18T15:11:29,2024-04-18T15:11:38,2024-04-18T15:32:25
768,266,END,example_customer_2,2024-04-18T15:11:29,2024-04-18T15:11:38,2024-04-18T15:32:25
769,266,END,example_customer_3,2024-04-18T15:11:29,2024-04-18T15:11:38,2024-04-18T15:32:25
770,266,END,example_customer_2,2024-04-18T15:11:29,2024-04-18T15:11:38,2024-04-18T15:32:25
771,176,END,example_customer_4,2024-04-18T15:10:42,2024-04-18T15:10:46,2024-04-18T15:56:01
772,176,END,example_customer_4,2024-04-18T15:10:42,2024-04-18T15:10:46,2024-04-18T15:56:01
773,176,END,example_customer_3,2024-04-18T15:10:42,2024-04-18T15:10:46,2024-04-18T15:56:01
774,176,END,example_customer_3,2024-04-18T15:10:42,2024-04-18T15:10:46,2024-04-18T15:56:01
775,266,END,example_customer_2,2024-04-18T15:10:04,2024-04-18T15:10:12,2024-04-18T15:10:45
776,243,END,example_customer_2,2024-04-18T15:09:35,2024-04-18T15:09:46,2024-04-18T15:10:40
777,260,END,example_customer_2,2024-04-18T15:09:12,2024-04-18T15:09:16,2024-04-18T15:09:59
778,267,END,example_customer_1,2024-04-18T15:09:02,2024-04-18T15:09:11,2024-04-18T15:10:56
779,268,END,example_customer_5,2024-04-18T15:08:53,2024-04-18T15:08:59,2024-04-18T15:10:37
780,269,END,example_customer_2,2024-04-18T15:08:53,2024-04-18T15:08:56,2024-04-18T15:15:52
781,269,END,example_customer_3,2024-04-18T15:08:53,2024-04-18T15:08:56,2024-04-18T15:15:52
782,269,END,example_customer_3,2024-04-18T15:08:53,2024-04-18T15:08:56,2024-04-18T15:15:52
783,269,END,example_customer_2,2024-04-18T15:08:53,2024-04-18T15:08:56,2024-04-18T15:15:52
784,270,END,example_customer_2,2024-04-18T15:08:28,2024-04-18T15:08:32,2024-04-18T15:12:22
785,271,END,example_customer_2,2024-04-18T15:06:45,2024-04-18T15:06:52,2024-04-18T15:11:11
786,272,END,example_customer_4,2024-04-18T15:06:00,2024-04-18T15:06:04,2024-04-18T15:06:47
787,273,END,example_customer_2,2024-04-18T15:05:08,2024-04-18T15:05:17,2024-04-18T15:07:56
788,272,END,example_customer_4,2024-04-18T15:05:04,2024-04-18T15:05:11,2024-04-18T15:05:52
789,274,END,example_customer_4,2024-04-18T15:05:02,2024-04-18T15:05:06,2024-04-18T15:15:06
790,275,END,example_customer_5,2024-04-18T15:04:31,2024-04-18T15:04:41,2024-04-18T15:05:59
791,276,END,example_customer_2,2024-04-18T15:03:36,2024-04-18T15:03:47,2024-04-18T15:06:07
792,15,END,example_customer_4,2024-04-18T15:02:02,2024-04-18T15:02:05,2024-04-18T15:08:06
793,267,END,example_customer_1,2024-04-18T15:01:56,2024-04-18T15:02:02,2024-04-18T15:04:49
794,277,END,example_customer_1,2024-04-18T15:01:32,2024-04-18T15:01:36,2024-04-18T15:02:47
795,278,END,example_customer_4,2024-04-18T15:00:50,2024-04-18T15:01:01,2024-04-18T15:48:13
796,279,END,example_customer_2,2024-04-18T14:58:28,2024-04-18T14:58:35,2024-04-18T14:59:45
797,280,END,example_customer_2,2024-04-18T14:58:25,2024-04-18T14:58:33,2024-04-18T15:04:46
798,280,END,example_customer_4,2024-04-18T14:58:25,2024-04-18T14:58:33,2024-04-18T15:04:46
799,280,END,example_customer_4,2024-04-18T14:58:25,2024-04-18T14:58:33,2024-04-18T15:04:46
800,280,END,example_customer_4,2024-04-18T14:58:25,2024-04-18T14:58:33,2024-04-18T15:04:46
801,280,END,example_customer_2,2024-04-18T14:58:25,2024-04-18T14:58:33,2024-04-18T15:04:46
802,280,END,example_customer_2,2024-04-18T14:58:25,2024-04-18T14:58:33,2024-04-18T15:04:46
803,280,END,example_customer_3,2024-04-18T14:58:25,2024-04-18T14:58:33,2024-04-18T15:04:46
804,280,END,example_customer_3,2024-04-18T14:58:25,2024-04-18T14:58:33,2024-04-18T15:04:46
805,280,END,example_customer_3,2024-04-18T14:58:25,2024-04-18T14:58:33,2024-04-18T15:04:46
806,281,END,example_customer_1,2024-04-18T14:57:01,2024-04-18T14:57:04,2024-04-18T14:58:53
807,282,END,example_customer_3,2024-04-18T14:56:45,2024-04-18T14:56:47,2024-04-18T15:02:57
808,282,END,example_customer_2,2024-04-18T14:56:45,2024-04-18T14:56:47,2024-04-18T15:02:57
809,282,END,example_customer_2,2024-04-18T14:56:45,2024-04-18T14:56:47,2024-04-18T15:02:57
810,282,END,example_customer_3,2024-04-18T14:56:45,2024-04-18T14:56:47,2024-04-18T15:02:57
811,283,END,example_customer_2,2024-04-18T14:55:48,2024-04-18T14:55:51,2024-04-18T15:01:21
812,283,END,example_customer_3,2024-04-18T14:55:48,2024-04-18T14:55:51,2024-04-18T15:01:21
813,283,END,example_customer_3,2024-04-18T14:55:48,2024-04-18T14:55:51,2024-04-18T15:01:21
814,283,END,example_customer_2,2024-04-18T14:55:48,2024-04-18T14:55:51,2024-04-18T15:01:21
815,274,END,example_customer_4,2024-04-18T14:55:14,2024-04-18T14:55:18,2024-04-18T15:04:53
816,284,END,example_customer_2,2024-04-18T14:52:14,2024-04-18T14:52:16,2024-04-18T14:55:52
817,167,END,example_customer_2,2024-04-18T14:51:33,2024-04-18T14:51:42,2024-04-18T14:59:38
818,167,END,example_customer_3,2024-04-18T14:51:33,2024-04-18T14:51:42,2024-04-18T14:59:38
819,167,END,example_customer_3,2024-04-18T14:51:33,2024-04-18T14:51:42,2024-04-18T14:59:38
820,167,END,example_customer_2,2024-04-18T14:51:33,2024-04-18T14:51:42,2024-04-18T14:59:38
821,285,END,example_customer_2,2024-04-18T14:51:26,2024-04-18T14:51:31,2024-04-18T14:55:13
822,286,END,example_customer_2,2024-04-18T14:50:18,2024-04-18T14:50:23,2024-04-18T14:52:22
823,287,END,example_customer_4,2024-04-18T14:49:54,2024-04-18T14:49:57,2024-04-18T14:51:57
824,288,END,example_customer_3,2024-04-18T14:46:51,2024-04-18T14:47:02,2024-04-18T14:51:46
825,289,END,example_customer_2,2024-04-18T14:46:34,2024-04-18T14:46:44,2024-04-18T14:51:20
826,290,END,example_customer_2,2024-04-18T14:45:53,2024-04-18T14:46:04,2024-04-18T14:47:16
827,278,END,example_customer_4,2024-04-18T14:45:01,2024-04-18T14:45:07,2024-04-18T14:46:45
828,291,END,example_customer_3,2024-04-18T14:44:39,2024-04-18T14:44:43,2024-04-18T14:47:47
829,292,END,example_customer_2,2024-04-18T14:44:15,2024-04-18T14:44:22,2024-04-18T14:46:44
830,293,END,example_customer_5,2024-04-18T14:43:50,2024-04-18T14:43:52,2024-04-18T14:47:22
831,294,END,example_customer_4,2024-04-18T14:42:22,2024-04-18T14:42:31,2024-04-18T14:45:14
833,133,END,example_customer_2,2024-04-18T14:41:46,2024-04-18T14:41:48,2024-04-18T14:42:31
834,296,END,example_customer_2,2024-04-18T14:41:23,2024-04-18T14:41:33,2024-04-18T14:45:17
835,133,END,example_customer_2,2024-04-18T14:40:56,2024-04-18T14:40:58,2024-04-18T14:41:39
838,298,END,example_customer_2,2024-04-18T14:39:12,2024-04-18T14:39:16,2024-04-18T14:40:31
839,25,END,example_customer_1,2024-04-18T14:38:45,2024-04-18T14:38:51,2024-04-18T14:46:29
840,275,END,example_customer_5,2024-04-18T14:37:28,2024-04-18T14:37:39,2024-04-18T14:38:03
841,299,END,example_customer_2,2024-04-18T14:36:35,2024-04-18T14:36:48,2024-04-18T14:37:34
842,3,END,example_customer_1,2024-04-18T14:35:48,2024-04-18T14:35:54,2024-04-18T14:37:34
843,44,END,example_customer_1,2024-04-18T14:35:48,2024-04-18T14:35:51,2024-04-18T15:19:47
844,300,END,example_customer_2,2024-04-18T14:35:47,2024-04-18T14:35:52,2024-04-18T14:39:16
845,301,END,example_customer_5,2024-04-18T14:34:54,2024-04-18T14:35:05,2024-04-18T14:38:08
846,302,END,example_customer_3,2024-04-18T14:34:29,2024-04-18T14:34:32,2024-04-18T14:42:44
847,303,END,example_customer_2,2024-04-18T14:34:22,2024-04-18T14:34:29,2024-04-18T14:36:24
848,304,END,example_customer_2,2024-04-18T14:34:22,2024-04-18T14:34:27,2024-04-18T14:34:48
849,305,END,example_customer_3,2024-04-18T14:33:13,2024-04-18T14:33:19,2024-04-18T15:15:39
850,305,END,example_customer_3,2024-04-18T14:33:13,2024-04-18T14:33:19,2024-04-18T15:15:39
851,305,END,example_customer_3,2024-04-18T14:33:13,2024-04-18T14:33:19,2024-04-18T15:15:39
852,305,END,example_customer_2,2024-04-18T14:33:13,2024-04-18T14:33:19,2024-04-18T15:15:39
853,305,END,example_customer_2,2024-04-18T14:33:13,2024-04-18T14:33:19,2024-04-18T15:15:39
854,305,END,example_customer_2,2024-04-18T14:33:13,2024-04-18T14:33:19,2024-04-18T15:15:39
855,291,END,example_customer_3,2024-04-18T14:33:07,2024-04-18T14:33:17,2024-04-18T14:42:05
856,291,END,example_customer_2,2024-04-18T14:33:07,2024-04-18T14:33:17,2024-04-18T14:42:05
857,291,END,example_customer_2,2024-04-18T14:33:07,2024-04-18T14:33:17,2024-04-18T14:42:05
858,291,END,example_customer_3,2024-04-18T14:33:07,2024-04-18T14:33:17,2024-04-18T14:42:05
859,306,END,example_customer_2,2024-04-18T14:32:34,2024-04-18T14:32:48,2024-04-18T14:35:33
860,307,END,example_customer_2,2024-04-18T14:32:21,2024-04-18T14:32:25,2024-04-18T14:33:21
861,308,END,example_customer_3,2024-04-18T14:30:58,2024-04-18T14:31:05,2024-04-18T14:52:13
862,308,END,example_customer_2,2024-04-18T14:30:58,2024-04-18T14:31:05,2024-04-18T14:52:13
863,308,END,example_customer_2,2024-04-18T14:30:58,2024-04-18T14:31:05,2024-04-18T14:52:13
864,308,END,example_customer_3,2024-04-18T14:30:58,2024-04-18T14:31:05,2024-04-18T14:52:13
865,309,END,example_customer_3,2024-04-18T14:29:50,2024-04-18T14:29:55,2024-04-18T14:33:03
866,277,END,example_customer_1,2024-04-18T14:29:44,2024-04-18T14:29:50,2024-04-18T14:30:49
867,291,END,example_customer_2,2024-04-18T14:29:31,2024-04-18T14:29:37,2024-04-18T14:30:24
868,176,END,example_customer_3,2024-04-18T14:28:46,2024-04-18T14:28:48,2024-04-18T15:09:57
869,176,END,example_customer_3,2024-04-18T14:28:46,2024-04-18T14:28:48,2024-04-18T15:09:57
870,176,END,example_customer_4,2024-04-18T14:28:46,2024-04-18T14:28:48,2024-04-18T15:09:57
871,176,END,example_customer_4,2024-04-18T14:28:46,2024-04-18T14:28:48,2024-04-18T15:09:57
872,202,END,example_customer_1,2024-04-18T14:28:44,2024-04-18T14:28:47,2024-04-18T15:15:20
873,3,END,example_customer_1,2024-04-18T14:24:49,2024-04-18T14:25:02,2024-04-18T14:34:00
874,310,END,example_customer_3,2024-04-18T14:23:56,2024-04-18T14:24:25,2024-04-18T14:26:14
875,311,END,example_customer_2,2024-04-18T14:22:25,2024-04-18T14:23:39,2024-04-18T14:25:09
876,200,END,example_customer_1,2024-04-18T14:22:02,2024-04-18T14:22:09,2024-04-18T15:20:17
877,305,END,example_customer_2,2024-04-18T14:21:35,2024-04-18T14:22:46,2024-04-18T14:23:25
878,312,END,example_customer_3,2024-04-18T14:21:16,2024-04-18T14:21:27,2024-04-18T14:32:14
879,312,END,example_customer_2,2024-04-18T14:21:16,2024-04-18T14:21:27,2024-04-18T14:32:14
880,312,END,example_customer_2,2024-04-18T14:21:16,2024-04-18T14:21:27,2024-04-18T14:32:14
881,312,END,example_customer_3,2024-04-18T14:21:16,2024-04-18T14:21:27,2024-04-18T14:32:14
882,309,END,example_customer_2,2024-04-18T14:21:08,2024-04-18T14:21:15,2024-04-18T14:25:24
883,313,END,example_customer_3,2024-04-18T14:20:49,2024-04-18T14:20:52,2024-04-18T14:23:31
884,226,END,example_customer_4,2024-04-18T14:20:44,2024-04-18T14:20:51,2024-04-18T14:24:08
885,305,END,example_customer_2,2024-04-18T14:20:06,2024-04-18T14:20:12,2024-04-18T14:21:11
889,209,END,example_customer_3,2024-04-18T14:19:26,2024-04-18T14:19:30,2024-04-18T14:26:02
890,209,END,example_customer_2,2024-04-18T14:19:26,2024-04-18T14:19:30,2024-04-18T14:26:02
891,209,END,example_customer_3,2024-04-18T14:19:26,2024-04-18T14:19:30,2024-04-18T14:26:02
892,209,END,example_customer_2,2024-04-18T14:19:26,2024-04-18T14:19:30,2024-04-18T14:26:02
893,314,END,example_customer_4,2024-04-18T14:18:08,2024-04-18T14:18:16,2024-04-18T14:19:37
894,315,END,example_customer_2,2024-04-18T14:18:07,2024-04-18T14:18:18,2024-04-18T14:25:04
895,315,END,example_customer_3,2024-04-18T14:18:07,2024-04-18T14:18:18,2024-04-18T14:25:04
896,315,END,example_customer_3,2024-04-18T14:18:07,2024-04-18T14:18:18,2024-04-18T14:25:04
897,315,END,example_customer_2,2024-04-18T14:18:07,2024-04-18T14:18:18,2024-04-18T14:25:04
916,265,END,example_customer_5,2024-04-18T14:15:17,2024-04-18T14:15:23,2024-04-18T14:19:04
917,316,END,example_customer_4,2024-04-18T14:14:25,2024-04-18T14:14:33,2024-04-18T14:21:55
918,105,END,example_customer_5,2024-04-18T14:14:22,2024-04-18T14:14:33,2024-04-18T14:24:18
919,317,END,example_customer_2,2024-04-18T14:14:14,2024-04-18T14:14:20,2024-04-18T14:16:09
920,318,END,example_customer_2,2024-04-18T14:13:50,2024-04-18T14:13:55,2024-04-18T14:16:39
921,319,END,example_customer_4,2024-04-18T14:12:11,2024-04-18T14:12:19,2024-04-18T14:24:42
922,320,END,example_customer_5,2024-04-18T14:12:04,2024-04-18T14:12:12,2024-04-18T14:15:34
923,226,END,example_customer_4,2024-04-18T14:10:38,2024-04-18T14:10:47,2024-04-18T14:12:09
924,321,END,example_customer_3,2024-04-18T14:10:11,2024-04-18T14:10:19,2024-04-18T14:12:32
925,322,END,example_customer_3,2024-04-18T14:08:26,2024-04-18T14:09:17,2024-04-18T14:10:10
926,322,CANCEL,,2024-04-18T14:07:14,1900-01-00T00:00:00,2024-04-18T14:08:19
927,302,END,example_customer_3,2024-04-18T14:07:12,2024-04-18T14:07:18,2024-04-18T14:30:05
928,302,END,example_customer_2,2024-04-18T14:07:12,2024-04-18T14:07:18,2024-04-18T14:30:05
929,302,END,example_customer_2,2024-04-18T14:07:12,2024-04-18T14:07:18,2024-04-18T14:30:05
930,302,END,example_customer_3,2024-04-18T14:07:12,2024-04-18T14:07:18,2024-04-18T14:30:05
931,323,END,example_customer_2,2024-04-18T14:05:36,2024-04-18T14:05:42,2024-04-18T14:08:43
932,324,END,example_customer_3,2024-04-18T14:05:34,2024-04-18T14:05:37,2024-04-18T14:09:28
933,325,END,example_customer_5,2024-04-18T14:05:20,2024-04-18T14:05:25,2024-04-18T14:18:29
934,326,END,example_customer_3,2024-04-18T14:05:19,2024-04-18T14:05:28,2024-04-18T14:09:14
935,327,END,example_customer_2,2024-04-18T14:04:50,2024-04-18T14:04:55,2024-04-18T14:10:42
936,327,END,example_customer_3,2024-04-18T14:04:50,2024-04-18T14:04:55,2024-04-18T14:10:42
937,327,END,example_customer_3,2024-04-18T14:04:50,2024-04-18T14:04:55,2024-04-18T14:10:42
938,327,END,example_customer_2,2024-04-18T14:04:50,2024-04-18T14:04:55,2024-04-18T14:10:42
939,328,END,example_customer_2,2024-04-18T14:04:28,2024-04-18T14:04:33,2024-04-18T14:08:45
940,329,END,example_customer_1,2024-04-18T14:01:45,2024-04-18T14:01:46,2024-04-18T14:59:25
941,330,END,example_customer_1,2024-04-18T14:01:40,2024-04-18T14:01:42,2024-04-18T14:32:20
942,331,END,example_customer_3,2024-04-18T14:01:37,2024-04-18T14:01:48,2024-04-18T14:02:34
943,332,END,example_customer_2,2024-04-18T14:01:36,2024-04-18T14:01:41,2024-04-18T14:04:36
944,333,END,example_customer_1,2024-04-18T14:00:51,2024-04-18T14:00:54,2024-04-18T14:04:15
945,316,END,example_customer_4,2024-04-18T13:59:36,2024-04-18T13:59:41,2024-04-18T14:13:49
946,334,END,example_customer_2,2024-04-18T13:59:27,2024-04-18T13:59:33,2024-04-18T14:00:36
947,335,END,example_customer_5,2024-04-18T13:59:00,2024-04-18T13:59:10,2024-04-18T14:03:28
948,336,END,example_customer_5,2024-04-18T13:58:25,2024-04-18T13:58:36,2024-04-18T14:00:21
949,337,END,example_customer_1,2024-04-18T13:58:24,2024-04-18T13:58:28,2024-04-18T14:07:24
950,338,END,example_customer_4,2024-04-18T13:56:16,2024-04-18T13:56:24,2024-04-18T13:57:49
951,339,END,example_customer_3,2024-04-18T13:55:57,2024-04-18T13:56:08,2024-04-18T14:04:34
952,340,END,example_customer_3,2024-04-18T13:54:18,2024-04-18T13:54:20,2024-04-18T14:02:46
953,340,END,example_customer_3,2024-04-18T13:54:18,2024-04-18T13:54:20,2024-04-18T14:02:46
954,340,END,example_customer_2,2024-04-18T13:54:18,2024-04-18T13:54:20,2024-04-18T14:02:46
955,340,END,example_customer_2,2024-04-18T13:54:18,2024-04-18T13:54:20,2024-04-18T14:02:46
956,341,END,example_customer_4,2024-04-18T13:53:17,2024-04-18T13:53:28,2024-04-18T14:31:44
957,176,END,example_customer_4,2024-04-18T13:50:25,2024-04-18T13:50:27,2024-04-18T14:28:03
958,176,END,example_customer_3,2024-04-18T13:50:25,2024-04-18T13:50:27,2024-04-18T14:28:03
959,176,END,example_customer_3,2024-04-18T13:50:25,2024-04-18T13:50:27,2024-04-18T14:28:03
960,176,END,example_customer_4,2024-04-18T13:50:25,2024-04-18T13:50:27,2024-04-18T14:28:03
961,342,END,example_customer_2,2024-04-18T13:50:13,2024-04-18T13:50:21,2024-04-18T13:54:51
962,343,END,example_customer_2,2024-04-18T13:50:10,2024-04-18T13:50:16,2024-04-18T13:57:07
963,343,END,example_customer_3,2024-04-18T13:50:10,2024-04-18T13:50:16,2024-04-18T13:57:07
964,343,END,example_customer_3,2024-04-18T13:50:10,2024-04-18T13:50:16,2024-04-18T13:57:07
965,343,END,example_customer_2,2024-04-18T13:50:10,2024-04-18T13:50:16,2024-04-18T13:57:07
966,344,END,example_customer_2,2024-04-18T13:49:14,2024-04-18T13:49:18,2024-04-18T13:56:35
967,344,END,example_customer_3,2024-04-18T13:49:14,2024-04-18T13:49:18,2024-04-18T13:56:35
968,344,END,example_customer_3,2024-04-18T13:49:14,2024-04-18T13:49:18,2024-04-18T13:56:35
969,344,END,example_customer_2,2024-04-18T13:49:14,2024-04-18T13:49:18,2024-04-18T13:56:35
970,345,END,example_customer_5,2024-04-18T13:48:58,2024-04-18T13:49:01,2024-04-18T13:49:47
971,330,END,example_customer_1,2024-04-18T13:48:14,2024-04-18T13:48:16,2024-04-18T13:59:49
972,324,END,example_customer_2,2024-04-18T13:47:28,2024-04-18T13:47:32,2024-04-18T13:55:44
973,324,END,example_customer_3,2024-04-18T13:47:28,2024-04-18T13:47:32,2024-04-18T13:55:44
974,324,END,example_customer_3,2024-04-18T13:47:28,2024-04-18T13:47:32,2024-04-18T13:55:44
975,324,END,example_customer_2,2024-04-18T13:47:28,2024-04-18T13:47:32,2024-04-18T13:55:44
976,346,END,example_customer_3,2024-04-18T13:45:33,2024-04-18T13:45:37,2024-04-18T13:47:43
977,322,END,example_customer_3,2024-04-18T13:44:51,2024-04-18T13:45:00,2024-04-18T13:50:47
978,319,END,example_customer_4,2024-04-18T13:44:32,2024-04-18T13:44:40,2024-04-18T14:11:56
979,326,END,example_customer_2,2024-04-18T13:43:36,2024-04-18T13:43:38,2024-04-18T13:45:26
980,347,END,example_customer_3,2024-04-18T13:42:40,2024-04-18T13:42:43,2024-04-18T13:44:14
981,348,END,example_customer_1,2024-04-18T13:42:24,2024-04-18T13:42:27,2024-04-18T13:48:38
982,200,END,example_customer_1,2024-04-18T13:39:44,2024-04-18T13:39:46,2024-04-18T13:59:48
983,349,END,example_customer_1,2024-04-18T13:39:08,2024-04-18T13:39:10,2024-04-18T15:33:58
984,350,END,example_customer_5,2024-04-18T13:39:03,2024-04-18T13:39:05,2024-04-18T13:42:50
985,351,END,example_customer_2,2024-04-18T13:38:12,2024-04-18T13:38:14,2024-04-18T13:41:44
986,352,END,example_customer_2,2024-04-18T13:35:35,2024-04-18T13:35:39,2024-04-18T13:38:33
987,329,END,example_customer_1,2024-04-18T13:35:18,2024-04-18T13:35:21,2024-04-18T14:00:53
988,353,END,example_customer_2,2024-04-18T13:33:25,2024-04-18T13:33:31,2024-04-18T14:01:14
989,37,END,example_customer_2,2024-04-18T13:32:57,2024-04-18T13:33:03,2024-04-18T13:33:55
990,354,END,example_customer_2,2024-04-18T13:30:30,2024-04-18T13:30:33,2024-04-18T13:34:29
991,112,END,example_customer_4,2024-04-18T13:30:11,2024-04-18T13:30:25,2024-04-18T13:43:41
992,355,END,example_customer_2,2024-04-18T13:29:37,2024-04-18T13:29:41,2024-04-18T13:30:20
993,115,END,example_customer_2,2024-04-18T13:28:43,2024-04-18T13:28:47,2024-04-18T13:32:05
994,356,END,example_customer_3,2024-04-18T13:28:04,2024-04-18T13:28:09,2024-04-18T13:29:43
995,314,END,example_customer_4,2024-04-18T13:27:09,2024-04-18T13:27:16,2024-04-18T13:31:06
996,229,END,example_customer_4,2024-04-18T13:25:02,2024-04-18T13:25:11,2024-04-18T13:29:39
997,314,END,example_customer_4,2024-04-18T13:22:19,2024-04-18T13:22:24,2024-04-18T13:25:07
998,357,END,example_customer_4,2024-04-18T13:21:43,2024-04-18T13:21:50,2024-04-18T13:23:25
999,358,END,example_customer_3,2024-04-18T13:21:41,2024-04-18T13:21:43,2024-04-18T13:26:02
1000,359,END,example_customer_2,2024-04-18T13:20:55,2024-04-18T13:21:00,2024-04-18T13:22:41
